date,year,season,location,sampleID,startTime,microhabitat,quadrat,depth,pH,wTemp,DO,light,flow,turb,cond,nitrate,alkalinity
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.UM,14:00:00,UM,1,24.5,8.03,15,10.99,644,0.018,10.3,211.8,NA,NA
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.UM,14:00:00,UM,2,13.8,8.06,15.2,10.82,701,0.297,8.5,213.7,NA,NA
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.UM,NA,UM,3,16.3,8.03,15.2,10.98,829,0.015,12,211.4,NA,NA
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.USH,14:00:00,USH,1,44,7.93,15.2,10.71,18,0.123,9.1,213.5,NA,NA
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.USH,14:00:00,USH,2,48.8,7.95,15.2,10.73,12,0.033,4.3,216.6,NA,NA
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.USH,NA,USH,3,74.8,7.95,15.2,10.65,8,0.011,7.8,215.5,NA,NA
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.USU,14:00:00,USU,1,24.7,7.98,15.2,10.75,40,0.211,10.4,208.2,NA,NA
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.USU,14:00:00,USU,2,28,7.99,15.2,10.76,50,0.195,6.8,209.6,NA,NA
2019-09-30,2019,Fall,Upstream,waterQ_FA19UR01.USU,NA,USU,3,34.4,7.97,15.2,10.71,75,0.173,9.8,211.9,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSR,14:00:00,DSR,1,20,7.56,18.1,9.97,94,0,12.8,218.4,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSR,14:00:00,DSR,2,23,7.54,18.1,10.15,95,0,11.3,216.9,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSR,NA,DSR,3,19,7.49,18.1,10.14,84,0,8.1,216.8,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DFR,14:00:00,DFR,1,15,7.55,18,10.08,114,0,9.3,216.2,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DFR,14:00:00,DFR,2,17,7.56,18,10.09,106,0,8.9,215.6,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DFR,NA,DFR,3,15,7.56,18,10.1,100,0,8.4,217.6,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DM,14:00:00,DM,1,23.5,7.61,18.1,9.99,157,0,11.2,216.6,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DM,14:00:00,DM,2,21,7.61,18.1,10.12,167,0,9.1,217.3,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DM,NA,DM,3,20.5,7.61,17.9,10.18,150,0.114,9.2,216.3,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSH,14:00:00,DSH,1,15,7.61,17.8,10.25,61,0.335,8.8,215.8,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSH,14:00:00,DSH,2,16,7.6,17.8,10.32,48,0.281,10.8,215.3,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSH,NA,DSH,3,21,7.6,17.8,10.31,38,0.267,9.2,215.2,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSP,14:00:00,DSP,1,15,7.63,17.9,10,194,0.06,15.4,211.8,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSP,14:00:00,DSP,2,18,7.61,17.8,10.1,163,0.312,9.5,214.8,NA,NA
2019-10-01,2019,Fall,Downstream,waterQ_FA19DR02.DSP,NA,DSP,3,16.5,7.63,17.8,10.23,136,0.208,8.4,216.1,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USR,14:00:00,USR,1,14.75,7.81,16.7,10.71,347,0,8.1,215.3,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USR,14:00:00,USR,2,14.5,7.96,16.6,11.01,257,0,25.1,211.1,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USR,NA,USR,3,18.5,7.88,16.5,10.83,138,0,10.3,216,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.UFR,14:00:00,UFR,1,26.5,7.99,16.3,10.84,66,0,10.6,216.2,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.UFR,14:00:00,UFR,2,21.5,8.03,16.3,10.78,50,0,10.9,215.7,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.UFR,NA,UFR,3,37,8.03,16.3,10.83,46,0,9.2,216.1,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.UM,14:00:00,UM,1,21,8.02,16.54,10.83,866,0,8.2,211,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.UM,14:00:00,UM,2,10.5,8.09,16.4,10.83,1029,0.543,9.5,216.2,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.UM,NA,UM,3,16,8.14,16.5,10.97,667,0.218,7.2,214.5,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USH,14:00:00,USH,1,34.5,8.17,16.6,10.75,34,0.127,8.8,210.7,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USH,14:00:00,USH,2,46,8.14,16.6,10.78,24,0.33,9,215.7,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USH,NA,USH,3,38,8.18,16.6,10.81,42,0,5.7,209,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USU,14:00:00,USU,1,21,8.17,16.6,10.79,92,0.16,12,208.6,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USU,14:00:00,USU,2,23,8.17,16.6,10.81,180,0.224,6.2,207.4,NA,NA
2019-10-01,2019,Fall,Upstream,waterQ_FA19UR02.USU,NA,USU,3,25,8.14,16.6,10.81,103,0.152,8.8,209.5,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USR,13:55:00,USR,1,31,8,NA,NA,NA,NA,7.4,219.1,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USR,13:55:00,USR,2,27,NA,NA,NA,NA,NA,15.8,217.6,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USR,13:55:00,USR,3,NA,NA,NA,NA,NA,NA,17.2,219.8,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USR,13:55:00,USR,4,NA,NA,NA,NA,NA,NA,5,217.4,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.UFR,13:55:00,UFR,1,29,7.98,NA,NA,NA,NA,7.4,217.7,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.UFR,13:55:00,UFR,2,23,NA,NA,NA,NA,NA,12,218.5,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.UFR,13:55:00,UFR,3,NA,NA,NA,NA,NA,NA,10.4,218.1,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.UM,13:55:00,UM,1,25,7.96,NA,NA,NA,NA,5.7,220.4,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.UM,13:55:00,UM,2,26,NA,NA,NA,NA,NA,9,217.3,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.UM,13:55:00,UM,3,NA,NA,NA,NA,NA,NA,7.8,218,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USH,13:55:00,USH,1,42,7.98,NA,NA,NA,NA,10.9,221,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USH,13:55:00,USH,2,44.5,NA,NA,NA,NA,NA,10.4,219.1,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USH,13:55:00,USH,3,NA,NA,NA,NA,NA,NA,9.7,218.1,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USH,13:55:00,USH,4,NA,NA,NA,NA,NA,NA,5.8,220.7,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USU,13:55:00,USU,1,13,7.95,NA,NA,NA,NA,10.9,216.8,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USU,13:55:00,USU,2,11,NA,NA,NA,NA,NA,9.3,219.5,NA,NA
2019-10-03,2019,Fall,Upstream,03URFA19.USU,13:55:00,USU,3,NA,NA,NA,NA,NA,NA,11.2,215.6,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.USR,12:50:00,USR,1,27,8.02,19.3,10.44,172,0,3.6,163.8,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.USR,12:50:00,USR,2,29.5,8.02,19.3,10.44,166,0,3.3,160.3,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.UFR,14:20:00,UFR,1,29.5,8.11,20.1,10.42231889,86.89614229,0,2.7,157.9,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.UFR,14:20:00,UFR,2,33.5,8.13,20.1,10.49447213,111.8744251,0.001,1.8,157.7,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.UM,13:44:00,UM,1,30,8.11,19.8,10.49357443,622.640523,0.1201,0.4,156.9,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.UM,13:44:00,UM,2,26,8.11,19.8,10.50110392,652.9670538,0.1062,1.5,156,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.USH,15:00:00,USH,1,12,8.04,20.4,10.14,85.22299833,0,0,145,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.USH,15:00:00,USH,2,22.5,8.04,20.4,10.16234159,213.8214111,0.1085,1.9,143.5,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.USU,15:31:00,USU,1,16,7.97,20.7,9.836366482,323.8409216,0.1356,0.2,144.5,NA,NA
2020-06-05,2020,Summer,Upstream,01URSU20.USU,15:31:00,USU,2,15,7.97,20.7,9.85,611.4959717,0.1493,3.3,144.3,NA,NA
2020-06-06,2020,Summer,Downstream,01DRSU20.DSR,10:40:00,DSR,1,19,7.43,22,9.456971629,1230.941595,0.0829,2.2,160.3,NA,NA
2020-06-06,2020,Summer,Downstream,01DRSU20.DFR,11:10:00,DFR,1,18.5,7.42,22.6,9.287265633,1148.395982,0.1724,6.8,159,NA,NA
2020-06-06,2020,Summer,Downstream,01DRSU20.DM,11:30:00,DM,1,15.5,7.45,22.4,9.286555929,1207.833401,0,6.2,158.6,NA,NA
2020-06-06,2020,Summer,Downstream,01DRSU20.DSH,11:50:00,DSH,1,14,7.43,22.6,9.365845636,39.77487254,0.3985,2.9,158.8,NA,NA
2020-06-06,2020,Summer,Downstream,01DRSU20.DSP,12:20:00,DSP,1,15,7.44,22.5,9.202787201,1430.890283,0.2398,2.4,160.5,NA,NA
2020-06-07,2020,Summer,Downstream,02DRSU20.DSR,14:00:00,DSR,1,19,7.19,20.5,9.04136897,89.48747502,0.1901,9.7,182,NA,NA
2020-06-07,2020,Summer,Downstream,02DRSU20.DFR,14:28:00,DFR,1,16.4,7.19,20.4,8.972204372,97.97916856,0.0768,8.1,180.7,NA,NA
2020-06-07,2020,Summer,Downstream,02DRSU20.DM,15:00:00,DM,1,16.1,7.21,20.4,9.060270753,116.2497942,0.0728,10,180.6,NA,NA
2020-06-07,2020,Summer,Downstream,02DRSU20.DSH,15:15:00,DSH,1,16.8,7.2,20.1,9.121988651,46.12248118,0.1386,12.7,179.1,NA,NA
2020-06-07,2020,Summer,Downstream,02DRSU20.DSP,15:45:00,DSP,1,11.9,7.26,20.1,9.262709875,161.1913637,0.07,9.5,181.2,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.USR,10:00:00,USR,1,11.1,7.46,17.7,9.700266045,120.9711474,-2e-4,5.6,176.9,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.USR,10:00:00,USR,2,20.6,7.48,17.7,9.749921668,52.81492721,-1e-4,5.2,167.8,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.UFR,11:00:00,UFR,1,37.3,7.55,17.8,10.01968666,62.40463257,0.0766,6.3,166.5,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.UFR,11:00:00,UFR,2,26.8,7.53,17.9,9.986292526,67.73482922,0.0172,5.3,166.7,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.UM,10:40:00,UM,1,23.2,7.57,17.9,9.994377382,181.7293865,0.3299,3.7,163.7,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.UM,10:40:00,UM,2,25.5,7.56,17.9,10.01240963,265.971339,0.49370000000000003,3.3,163.4,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.USH,11:30:00,USH,1,23,7.65,18.1,10.13739639,81.80928785,0.0543,5.3,148.5,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.USH,11:30:00,USH,2,28.2,7.65,18.2,10.11990613,57.0270627,0.281,6.1,148.2,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.USU,11:46:00,USU,1,11.3,7.66,18,10.11206785,106.4344894,0.0992,7.8,148.3,NA,NA
2020-06-07,2020,Summer,Upstream,02URSU20.USU,11:46:00,USU,2,18.7,7.7,18.2,10.15392875,179.6332071,0.0455,3.6,147.9,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.USR,10:15:00,USR,1,26.2,7.5,15.9,10.24794462,26.81998319,0,4.2,175.4,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.USR,10:15:00,USR,2,19.4,7.52,15.9,10.32161189,39.38364428,0,2.1,172.8,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.UFR,11:00:00,UFR,1,30.6,7.57,16.3,10.42616783,125.1192791,0.082,2.8,173.3,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.UFR,11:00:00,UFR,2,32.8,7.57,16.4,10.4233519,24.42115961,0.0257,3.1,172.6,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.UM,10:36:00,UM,1,19.7,7.57,16.2,10.48586105,224.092173,0.1336,1.8,170.3,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.UM,10:36:00,UM,2,19.1,7.59,16.2,10.49889595,418.2008255,0.2232,5.6,170.7,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.USH,11:27:00,USH,1,16.5,7.68,17.1,10.51495892,97.3005073,0.0096,5.7,151.1,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.USH,11:27:00,USH,2,18.3,7.68,17.1,10.51882286,45.67434621,0.0161,6.5,152.5,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.USU,11:54:00,USU,1,16.9,7.7,17.2,10.54802324,1586.404845,0.2515,2.4,151.9,NA,NA
2020-06-08,2020,Summer,Upstream,03URSU20.USU,11:54:00,USU,2,21.3,7.7,17.4,10.53539051,1448.727098,0.2548,4.4,153.5,NA,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,10:00:00,DSR,1,16,7.39,18.9,10.0146728,430.7281139,8e-4,8.2,176.2,NA,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,10:30:00,DFR,1,15,7.37,18.6,9.776858877,146.8960074,0,3,168.2,NA,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,12:00:00,DM,1,18,7.4,19.1,9.719096857,200.4321786,0.2659,6.1,167.7,NA,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,11:00:00,DSH,1,14.5,7.37,18.7,9.747934496,46.01766897,0.4873,1.9,167.7,NA,NA
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,11:30:00,DSP,1,11.5,7.41,18.9,9.757799382,1125.231898,0.1485,5.1,169,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DSR,11:30:00,DSR,1,17,7.47,16.4,10.36607879,81.00287859,0,12.3,195.6,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DSR,11:30:00,DSR,2,15.5,7.42,16.9,10.31192838,71.21773653,0,15.2,192.8,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DFR,11:55:00,DFR,1,13.5,7.41,16,10.41299811,61.99770196,0,15.3,192.8,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DFR,11:55:00,DFR,2,17,7.41,16.1,10.34910898,74.65273835,0.1131,10.2,193.9,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,12:15:00,DM,1,17,7.42,16,10.42113605,114.6139101,0.005,13.2,195.7,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,12:15:00,DM,2,15.5,7.42,16.1,10.41408632,166.9843807,0.2669,11.7,194.3,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DSH,12:30:00,DSH,1,11.5,7.39,16,10.56673577,35.54233285,0.2537,18.4,193.6,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DSH,12:30:00,DSH,2,11,7.4,16.2,10.53053298,28.12940021,0.1126,14.3,193.2,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,12:50:00,DSP,1,13,7.46,15.8,10.65859512,162.2958516,0,11.6,193.3,NA,NA
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,12:50:00,DSP,2,10,7.47,16.1,10.56657017,143.1930897,0,13.2,193.2,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.USR,10:20:00,USR,1,15,7.47,11.5,10.69,66,0,15.4,206.1,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.USR,10:20:00,USR,2,15,7.48,11.5,10.94,26,0,12.6,203.5,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.UFR,10:45:00,UFR,1,25,7.62,11.7,11.41,14,0.006,13.8,202.2,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.UFR,10:45:00,UFR,2,21,7.61,11.7,11.37,18,0.008,9.7,203.6,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.UM,10:30:00,UM,1,12,7.64,11.6,10.5,30,0.24,7.6,202.3,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.UM,10:30:00,UM,2,16,7.66,11.8,11.51,37,0.17,9.5,201.9,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.USH,11:20:00,USH,1,20.5,7.73,12.5,11.67767486,844.8605205,0.004,12.8,189.3,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.USH,11:20:00,USH,2,19,7.74,12.6,11.70918572,21.3969031,0.018,8.9,186.6,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.USU,11:11:00,USU,1,25.5,7.75,12.4,11.77,1171.191903,0.012,10.6,187.3,NA,NA
2020-09-19,2020,Fall,Upstream,01URFA20.USU,11:11:00,USU,2,29,7.77,12.6,11.76,1035.534171,0.011,11.6,187.2,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DSR,10:56:00,DSR,1,13,7.36,14.1,11.23652132,912.7668055,0,14.4,202.4,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DSR,10:56:00,DSR,2,15,7.33,14.6,11.2098828,862.1178604,0,13.6,200.2,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DFR,10:51:00,DFR,1,15,7.35,13.8,10.8533352,87.8506172,0.0118,15.3,200.3,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DFR,10:51:00,DFR,2,19.5,7.36,13.9,10.81670621,62.50148866,0.0664,18,202.1,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DM,11:07:00,DM,1,16,7.4,14.3,10.83340387,75.4407557,0.0102,16.3,198.5,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DM,11:07:00,DM,2,15.5,7.38,14.3,10.86057169,77.67095798,0.0442,16.4,201.6,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DSH,10:30:00,DSH,1,17,7.35,13.8,10.76753949,526.1249077,0.3419,17.8,199.2,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DSH,10:30:00,DSH,2,13,7.35,13.9,10.77786905,16.32969554,0.2737,17.4,202.5,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,10:20:00,DSP,1,10,7.38,13.8,10.68824421,40.26645567,0.0225,15.4,202.8,NA,NA
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,10:20:00,DSP,2,13,7.37,13.9,10.67444114,45.83312244,0.0348,18,200.7,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.USR,12:45:00,USR,1,17,7.72,15.8,11.78,117,0,8.2,220.8,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.USR,12:45:00,USR,2,11,7.91,15.2,11.3859319,52.54047673,0.0013,11.2,216.1,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.UFR,13:28:00,UFR,1,28.5,8.14,15.4,11.84829751,26.07578185,1e-4,8.5,214.9,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.UFR,13:11:00,UFR,2,36.5,8.13,15.4,11.77910022,23.20638517,1e-4,6.3,214.1,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.UM,13:11:00,UM,1,16.5,8.19,15.4,11.84616378,193.6731106,0.3741,9.7,213.5,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.UM,13:28:00,UM,2,15.5,8.2,15.4,11.83269979,202.7800025,0.3924,7.8,213.3,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.USH,13:53:00,USH,1,27,8.26,15.9,11.522598,84.22758521,0.15,10.8,198,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.USH,13:53:00,USH,2,18,8.23,15.8,11.27929512,107.7947617,0.0316,8.4,196.4,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.USU,14:08:00,USU,1,16,8.29,15.9,11.56578531,99.3747246,0.1415,9.1,193.4,NA,NA
2020-09-25,2020,Fall,Upstream,02URFA20.USU,14:08:00,USU,2,24.5,8.3,15.8,11.53799723,153.6346063,0.1712,6.6,199.1,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DSR,11:20:00,DSR,1,15,7.3,16.9,9.660964215,97.11864383,0,27.8,185.5,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DSR,11:20:00,DSR,2,11,7.37,16.9,10.27726328,127.9227678,0,27.7,218.2,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DFR,10:55:00,DFR,1,16,7.32,16.8,10.14517948,70.9728862,0.0986,9.8,209.3,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DFR,10:55:00,DFR,2,13.5,7.35,16.8,10.16399452,60.04333496,0.0773,18.3,211,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DM,11:41:00,DM,1,11,7.42,16.9,10.46110816,147.3040913,0.1319,13,201.3,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DM,11:41:00,DM,2,11,7.39,16.9,10.46341864,143.1522813,0.0203,15.2,207.5,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,10:35:00,DSH,1,14,7.31,16.8,10.16463325,7.063399914,0.0825,14.5,215.2,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DSH,10:35:00,DSH,2,14.5,7.31,16.8,10.19307661,10.52412876,0.1023,11.5,217.2,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,10:20:00,DSP,1,11,7.35,17,9.934626075,43.24447277,0,20,223.1,NA,NA
2020-09-26,2020,Fall,Downstream,03DRFA20.DSP,10:20:00,DSP,2,16,7.35,17,9.95184034,37.16757131,0,29.2,226.2,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USR,11:15:00,USR,1,16.5,7.48,17.2,10.42938439,77.03648057,0,10,229.8,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USR,11:15:00,USR,2,10,7.55,17.2,10.52365673,100.3620236,0,53.3,219.4,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,12:00:00,UFR,1,29,7.8,17.1,10.95355599,46.67149034,0,13,222.7,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,11:35:00,UFR,2,25,7.74,17,10.82536767,46.2190495,0,23.8,219.6,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.UM,11:35:00,UM,1,13,7.81,16.9,10.96019528,153.4643406,0.2584,9.2,223.9,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.UM,12:00:00,UM,2,13.5,7.78,16.9,10.96719808,177.0507458,0.192,19.8,223.6,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USH,12:45:00,USH,1,12.5,8.03,17.6,10.85944135,78.42041725,0,9.7,201.9,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USH,12:45:00,USH,2,17,8.03,17.4,11.02900541,71.75268129,0,9.4,203.6,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USU,12:25:00,USU,1,18,8.01,17.3,11.04507626,122.6850998,0.0535,6.4,200.7,NA,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USU,12:25:00,USU,2,20,8.02,17.2,11.13001994,157.1717373,0.2159,8.9,204,NA,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USR,13:50:00,USR,1,24,7.56,15.8,10.58,158,0.015,7.4,119.1,NA,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UFR,14:06:00,UFR,1,36.5,7.56,15.4,10.58,83,0.001,8.3,119.1,NA,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UM,14:20:00,UM,1,32,7.54,15.7,10.59,122,0.6,6,114.6,NA,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,14:51:00,USH,1,21,7.54,15.6,10.64,138,0.464,5.6,108.5,NA,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,14:41:00,USU,1,21,7.54,15.6,10.68,226,0.272,6.4,107.6,NA,NA
2021-06-03,2021,Summer,Downstream,01DRSU21.DSR,13:33:00,DSR,1,12.9,7.46,17.1,10.37,143,0.298,7.8,125.1,NA,NA
2021-06-03,2021,Summer,Downstream,01DRSU21.DFR,13:45:00,DFR,1,14.75,7.46,17,10.29,113,0.213,8.6,122.5,NA,NA
2021-06-03,2021,Summer,Downstream,01DRSU21.DM,14:03:00,DM,1,26,7.42,16.9,10.31,250,0.216,8.6,121.9,NA,NA
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,14:11:00,DSH,1,18,7.42,17.1,10.29,60,0.59,10,122.1,NA,NA
2021-06-03,2021,Summer,Downstream,01DRSU21.DSP,14:23:00,DSP,1,12,7.42,16.9,10.37,253,0.233,9.6,122.9,NA,NA
2021-06-07,2021,Summer,Upstream,02URSU21.USR,09:58:00,USR,1,21,7.54,20.1,9.49,74,0,7.7,150.7,NA,NA
2021-06-07,2021,Summer,Upstream,02URSU21.USR,10:06:00,USR,2,18,7.51,20.1,9.54,98,0,8.8,149.2,NA,NA
2021-06-07,2021,Summer,Upstream,02URSU21.UFR,10:45:00,UFR,1,25,7.56,20.4,9.58,57,0.001,9.2,147.7,NA,NA
